10040	10046	5.0233333333333325
18146	17834	5.533333333333333
7412	12306	13.548333333333334
8616	stop_307_71829	11.801666666666668
13034	stop_188_7229	8.308333333333334
10115	10114	5.318333333333333
17668	8296	12.115
10030	11591	7.6850000000000005
stop_240_38229	stop_328_253829	12.426666666666668
11475	13474	10.131666666666666
11540	18278	6.363333333333333
12609	10766	9.120000000000001
7385	10167	12.638333333333332
8114	9544	5.430000000000001
8973	11639	16.828333333333333
12985	stop_294_61419	5.288333333333333
8801	stop_1234_362119	7.953333333333333
7817	stop_213_31129	12.111666666666668
7959	10499	9.241666666666667
9847	8267	10.741666666666667
13668	8538	7.260000000000001
17215	stop_2_5	9.156666666666666
12521	14130	9.965
7358	10167	6.67
8211	13687	10.961666666666668
12949	12951	4.266666666666667
18191	18192	1.2166666666666666
8000	12950	5.953333333333333
13891	9910	4.261666666666667
18244	11432	8.165
stop_219_32239	stop_221_32529	9.84
8670	13662	12.753333333333334
10372	10408	11.021666666666667
7822	12307	11.58
18389	7950	7.276666666666667
12604	12606	8.695
stop_203_12539	stop_230_36519	10.781666666666666
stop_230_36519	stop_230_36539	1.73
9918	8015	14.013333333333332
17408	10383	9.483333333333333
8234	8223	5.658333333333333
13331	11605	12.301666666666668
18299	18298	1.1849999999999998
18311	13486	14.121666666666666
12616	8935	13.71
13679	8075	11.905
13848	13853	5.988333333333333
8584	stop_323_126219	12.025
7651	13404	13.251666666666667
8538	8539	1.5183333333333333
13628	stop_1486_372429	7.536666666666666
18297	8018	5.951666666666667
13859	13856	1.905
18328	13486	13.120000000000001
12594	7381	12.818333333333333
11213	11748	8.415
12560	18256	10.683333333333334
stop_298_63049	stop_300_63429	10.633333333333333
12070	stop_1234_362129	7.105
13616	stop_273_46519	9.59
9034	stop_237_37729	10.013333333333332
7813	stop_224_35919	13.666666666666666
13444	11438	9.313333333333333
18015	12609	10.375
12893	stop_208_13019	9.173333333333334
17721	12809	10.883333333333333
17567	17544	6.593333333333334
8906	12401	13.26
8363	8630	8.276666666666667
10077	10075	14.916666666666666
stop_214_31329	stop_282_57519	18.695
13723	stop_226_36119	2.6366666666666663
7717	11192	11.905
7381	17562	4.821666666666667
stop_216_31929	stop_311_82319	9.596666666666666
7781	13351	7.503333333333333
9935	stop_273_46519	9.401666666666667
14033	10242	9.171666666666665
13037	stop_314_92229	1.02
12941	17908	13.043333333333333
stop_204_12619	stop_230_36539	16.145
12411	13095	16.87
